unified_id,original_id,product_name,sentiment,opinion,score,date,source_file
3618,18,A Court of Thorns and Roses,Positive,Incredibly engaging. I love Sarah Maas's pen.,,,opinions_SW.csv
3619,19,A Court of Thorns and Roses,Positive,I love the world and characters created by Maas.,,,opinions_SW.csv
3620,20,A Court of Thorns and Roses,Positive,"Great book, reads very quickly.",,,opinions_SW.csv
3621,21,A Court of Thorns and Roses,Negative,I bought the ebook instead of the book.,,,opinions_SW.csv
3622,22,A Court of Thorns and Roses,Positive,Hooks you from the first pages.,,,opinions_SW.csv
3623,23,A Court of Thorns and Roses,Positive,I couldn't tear myself away!!!,,,opinions_SW.csv
3624,24,A Court of Thorns and Roses,Positive,Fantastic book!,,,opinions_SW.csv
3625,25,A Court of Thorns and Roses,Positive,Wonderful book.,,,opinions_SW.csv
3626,26,A Court of Thorns and Roses,Positive,Addictive!,,,opinions_SW.csv
3627,27,A Court of Thorns and Roses,Positive,"Cool, cool.",,,opinions_SW.csv
3628,28,A Court of Thorns and Roses,Positive,Super.,,,opinions_SW.csv
3629,29,A Court of Thorns and Roses,Positive,Cool.,,,opinions_SW.csv
3630,30,A Court of Thorns and Roses,Negative,"Sarah J. Maas is a terrible bore, for 70% of the book literally nothing happens. The main character is a blindly wandering Mother Teresa.",,,opinions_SW.csv
3631,31,A Court of Thorns and Roses,Positive,"This is an extraordinary book that transports us to a world of magic, wrapping us in its charm.",,,opinions_SW.csv
3632,32,A Court of Thorns and Roses,Neutral,"If not for the slow development of events at the beginning, it would be 4 stars, because the ending made up for everything.",,,opinions_SW.csv
3633,33,A Court of Thorns and Roses,Positive,How everything falls into place at the end suddenly makes more sense.,,,opinions_SW.csv
3634,34,A Court of Thorns and Roses,Positive,"I read the first 115 pages in paper and listened to the rest as an audiobook, which I highly recommend.",,,opinions_SW.csv
3635,35,A Court of Thorns and Roses,Positive,A Court of Thorns and Roses is a magical book perfect for the autumn season.,,,opinions_SW.csv
3636,36,A Court of Thorns and Roses,Positive,"I didn't plan to write a broader opinion, but surprisingly this book pleasantly surprised me.",,,opinions_SW.csv
3637,37,A Court of Thorns and Roses,Positive,The book holds the tension wonderfully.,,,opinions_SW.csv
3638,38,A Court of Thorns and Roses,Positive,I devoured the book in two days. The Beauty and the Beast motif is strongly visible.,,,opinions_SW.csv
3639,39,A Court of Thorns and Roses,Positive,"Interesting and captivating start to the series, there is magic, there is romance, there is violence.",,,opinions_SW.csv
3640,40,A Court of Thorns and Roses,Positive,"I love it for the writing style, characters, and plot.",,,opinions_SW.csv
3641,41,A Court of Thorns and Roses,Positive,"The book introduces the whole series, but nevertheless, it is great.",,,opinions_SW.csv
3642,42,A Court of Thorns and Roses,Positive,A very good introduction to one of the most wonderful stories I have read.,,,opinions_SW.csv
3643,43,A Court of Thorns and Roses,Positive,"A great story that you can't tear yourself away from. Maybe a bit naive, but still engaging.",,,opinions_SW.csv
3644,44,A Court of Thorns and Roses,Positive,The whole series is mandatory for lovers of romance-fantasy!,,,opinions_SW.csv
3645,45,A Court of Thorns and Roses,Positive,"This part was really okay, but it pales in comparison to the next ones.",,,opinions_SW.csv
3646,46,A Court of Thorns and Roses,Positive,I love the whole series. The only books I stayed up all night for.,,,opinions_SW.csv
3647,47,A Court of Thorns and Roses,Positive,"I really liked the first volume. Hopefully, the second keeps the level.",,,opinions_SW.csv
3648,48,A Court of Thorns and Roses,Positive,The best I've read in a long time. Highly recommend.,,,opinions_SW.csv
3649,49,A Court of Thorns and Roses,Positive,"Very chill, although I still think Throne of Glass is better.",,,opinions_SW.csv
3650,50,A Court of Thorns and Roses,Positive,I read this book and I am delighted with it.,,,opinions_SW.csv
3651,51,A Court of Thorns and Roses,Positive,"The novel has a cool, fairy-tale atmosphere.",,,opinions_SW.csv
3652,52,A Court of Thorns and Roses,Positive,One of my favorite series.,,,opinions_SW.csv
3653,53,A Court of Thorns and Roses,Positive,"Very good book, recommend.",,,opinions_SW.csv
3654,54,A Court of Thorns and Roses,Positive,I love books that are retellings of Beauty and the Beast.,,,opinions_SW.csv
3655,55,A Court of Thorns and Roses,Positive,"Great, I couldn't tear myself away! It was my first approach to fantasy.",,,opinions_SW.csv
3656,56,A Court of Thorns and Roses,Neutral,"The book is quite interesting, although the Throne of Glass series by this author appealed to me more.",,,opinions_SW.csv
3657,57,A Court of Thorns and Roses,Positive,Brilliant from the very beginning.,,,opinions_SW.csv
3658,58,A Court of Thorns and Roses,Negative,The narrator in the audiobook has such a pained tone that it spoils the reception.,,,opinions_SW.csv
3659,59,A Court of Thorns and Roses,Neutral,"Cliché romance, quite pleasant.",,,opinions_SW.csv
3660,60,A Court of Thorns and Roses,Positive,Highly recommend for fans of the fantasy-romance genre.,,,opinions_SW.csv
3661,61,A Court of Thorns and Roses,Neutral,"Good book, but the beginning was so boring I almost gave up.",,,opinions_SW.csv
3662,62,A Court of Thorns and Roses,Negative,"I am not a fan of fantasy, for me it was simply boring.",,,opinions_SW.csv
3663,63,A Court of Thorns and Roses,Positive,From the first pages I read like I was hypnotized.,,,opinions_SW.csv
3664,64,A Court of Thorns and Roses,Positive,"Great !!! Engaging, full of surprises.",,,opinions_SW.csv
3665,65,A Court of Thorns and Roses,Positive,"For me, this book is simply WOW.",,,opinions_SW.csv
3666,66,A Court of Thorns and Roses,Positive,The first few chapters bored me enough that I had to put the book down.,,,opinions_SW.csv
3667,67,A Court of Thorns and Roses,Positive,No series has sucked me in this much in a long time.,,,opinions_SW.csv
3668,68,A Court of Thorns and Roses,Positive,Hard to understand what real hunger is... Feyre is a perfect example of this.,,,opinions_SW.csv
3669,69,A Court of Thorns and Roses,Positive,I don't rate the book badly. It hooked me - but only somewhere from the middle.,,,opinions_SW.csv
3670,70,A Court of Thorns and Roses,Neutral,"I had a problem with the first half of the book, where the action dragged on a lot.",,,opinions_SW.csv
3671,71,A Court of Thorns and Roses,Positive,"Sarah J. Maas never disappoints. After Throne of Glass I thought she couldn't write anything better, but yet!",,,opinions_SW.csv
3672,72,A Court of Thorns and Roses,Positive,"A bit of a long intro, but once Feyra got to Prythian, I was lost.",,,opinions_SW.csv
3673,73,A Court of Thorns and Roses,Positive,"I love Tamlin, but I heard that in the second volume everything changes... I'm afraid to read on!",,,opinions_SW.csv
3674,74,A Court of Thorns and Roses,Neutral,Too sugary for me. More romance than real fantasy.,,,opinions_SW.csv
3675,75,A Court of Thorns and Roses,Positive,Must read for every romantasy fan. The scenes are hot and the world is magical.,,,opinions_SW.csv
3676,76,A Court of Thorns and Roses,Negative,I don't understand the phenomenon of this book. Feyra is annoying and constantly makes stupid decisions.,,,opinions_SW.csv
3677,77,A Court of Thorns and Roses,Positive,Beauty and the Beast adult version. What more could you want?,,,opinions_SW.csv
3678,78,A Court of Thorns and Roses,Positive,I give 4 stars only because the beginning was terribly slow. The ending is a pure rollercoaster!,,,opinions_SW.csv
3679,79,A Court of Thorns and Roses,Positive,Rhysand <3 Waiting for more of him in the next volumes.,,,opinions_SW.csv
3680,80,A Court of Thorns and Roses,Positive,Amazing world-building. The descriptions of the Courts are beautiful.,,,opinions_SW.csv
3681,81,A Court of Thorns and Roses,Negative,Wasted potential. Flat characters and predictable plot.,,,opinions_SW.csv
3682,82,A Court of Thorns and Roses,Positive,Recommend to anyone who likes to escape reality.,,,opinions_SW.csv
3683,83,A Court of Thorns and Roses,Positive,Good entertainment for the evening. Reads lightly.,,,opinions_SW.csv
3684,84,A Court of Thorns and Roses,Neutral,"My girlfriend made me read it. It's okay, but nothing crazy.",,,opinions_SW.csv
3685,85,A Court of Thorns and Roses,Positive,OH MY GOD. That ending!!! I need the second volume yesterday.,,,opinions_SW.csv
3686,86,A Court of Thorns and Roses,Positive,One of the best books of this year.,,,opinions_SW.csv
3687,87,A Court of Thorns and Roses,Negative,"Unfortunately, the author's style doesn't appeal to me. Too many repetitions.",,,opinions_SW.csv
3688,88,A Court of Thorns and Roses,Positive,I love Lucien! Hope there will be more of him.,,,opinions_SW.csv
3689,89,A Court of Thorns and Roses,Positive,"Cool, but Throne of Glass was better.",,,opinions_SW.csv
3690,90,A Court of Thorns and Roses,Positive,A book that broke my heart and glued it back together.,,,opinions_SW.csv
3691,91,A Court of Thorns and Roses,Neutral,"A bit like Twilight, only with fairies.",,,opinions_SW.csv
3692,92,A Court of Thorns and Roses,Positive,"Could not put the reader down, stayed up all night. It was worth it!",,,opinions_SW.csv
3693,93,A Court of Thorns and Roses,Positive,"Interesting take on fae. They aren't cute fairies, but beasts.",,,opinions_SW.csv
3694,94,A Court of Thorns and Roses,Positive,Maas is the queen of fantasy. Period.,,,opinions_SW.csv
3695,95,A Court of Thorns and Roses,Negative,"Boredom, boredom and more boredom. Nothing happens for 200 pages.",,,opinions_SW.csv
3696,96,A Court of Thorns and Roses,Positive,"Magical, brutal and beautiful story.",,,opinions_SW.csv
3697,97,A Court of Thorns and Roses,Positive,The chemistry between the characters is palpable from the first pages.,,,opinions_SW.csv
3698,98,A Court of Thorns and Roses,Neutral,"Cool idea, average execution.",,,opinions_SW.csv
3699,99,A Court of Thorns and Roses,Positive,If you are hesitating whether to buy - BUY IT. You won't regret it.,,,opinions_SW.csv
3700,100,A Court of Thorns and Roses,Positive,My new obsession. TikTok was right.,,,opinions_SW.csv
3701,101,A Court of Thorns and Roses,Positive,"Pretty solid fantasy, although a bit too much romance at times.",,,opinions_SW.csv
3702,102,A Court of Thorns and Roses,Positive,Beautiful cover and even better interior.,,,opinions_SW.csv
3703,103,A Court of Thorns and Roses,Negative,The main character is a typical Mary Sue. She succeeds at everything.,,,opinions_SW.csv
3704,104,A Court of Thorns and Roses,Positive,The world of Prythian is so colorful I would like to live there.,,,opinions_SW.csv
3705,105,A Court of Thorns and Roses,Positive,Interesting interpretation of the fairy tale.,,,opinions_SW.csv
3706,106,A Court of Thorns and Roses,Positive,Rhysand is the most intriguing character ever.,,,opinions_SW.csv
3707,107,A Court of Thorns and Roses,Neutral,"Reads fast, but is also forgotten fast.",,,opinions_SW.csv
3708,108,A Court of Thorns and Roses,Positive,"Emotions, emotions and more emotions. I cried at the ending.",,,opinions_SW.csv
3709,109,A Court of Thorns and Roses,Positive,Perfect gift for a fantasy fan.,,,opinions_SW.csv
3710,110,A Court of Thorns and Roses,Positive,"Brutal at times, which surprised me positively.",,,opinions_SW.csv
3711,111,A Court of Thorns and Roses,Negative,Do not recommend. Waste of time and money.,,,opinions_SW.csv
3712,112,A Court of Thorns and Roses,Positive,Waiting for the screen adaptation! It would be a hit.,,,opinions_SW.csv
3713,113,A Court of Thorns and Roses,Positive,I love the hate-love relationship in this book.,,,opinions_SW.csv
3714,114,A Court of Thorns and Roses,Positive,"A bit predictable, but very pleasant.",,,opinions_SW.csv
3715,115,A Court of Thorns and Roses,Neutral,Annoying dialogues. But the world-building saves the situation.,,,opinions_SW.csv
3716,116,A Court of Thorns and Roses,Positive,Best Beauty and the Beast retelling I've read.,,,opinions_SW.csv
3717,117,A Court of Thorns and Roses,Positive,"Love, love, love!",,,opinions_SW.csv
3718,118,A Court of Thorns and Roses,Negative,"Too many descriptions of outfits and food, too little action.",,,opinions_SW.csv
3719,119,A Court of Thorns and Roses,Positive,The author's name obliges. Another masterpiece.,,,opinions_SW.csv
3720,120,A Court of Thorns and Roses,Positive,"Feyra is a strong gal, I like her determination.",,,opinions_SW.csv
3721,121,A Court of Thorns and Roses,Positive,The ending pins you to the chair.,,,opinions_SW.csv
3722,122,A Court of Thorns and Roses,Positive,I didn't expect fantasy to be so sensual.,,,opinions_SW.csv
3723,123,A Court of Thorns and Roses,Neutral,"It's okay, but for younger readers.",,,opinions_SW.csv
3724,124,A Court of Thorns and Roses,Positive,Every page is a pleasure.,,,opinions_SW.csv
3725,125,A Court of Thorns and Roses,Positive,Very plastic language.,,,opinions_SW.csv
3726,126,A Court of Thorns and Roses,Positive,This book is an emotional rollercoaster.,,,opinions_SW.csv
3727,127,A Court of Thorns and Roses,Negative,Bottom. Couldn't finish it.,,,opinions_SW.csv
3728,128,A Court of Thorns and Roses,Positive,Recommend to everyone who likes magic.,,,opinions_SW.csv
3729,129,A Court of Thorns and Roses,Positive,"Tamlin is wonderful, although a bit possessive.",,,opinions_SW.csv
3730,130,A Court of Thorns and Roses,Positive,Interesting magic system.,,,opinions_SW.csv
3731,131,A Court of Thorns and Roses,Positive,Read it in one weekend.,,,opinions_SW.csv
3732,132,A Court of Thorns and Roses,Neutral,Expected something more after all these raves.,,,opinions_SW.csv
3733,133,A Court of Thorns and Roses,Positive,Super book for a reading slump.,,,opinions_SW.csv
3734,134,A Court of Thorns and Roses,Positive,Sucks you in like a swamp!,,,opinions_SW.csv
3735,135,A Court of Thorns and Roses,Negative,Boredom. Only the last 50 pages are interesting.,,,opinions_SW.csv
3736,136,A Court of Thorns and Roses,Positive,One of those books you think about long after reading.,,,opinions_SW.csv
3737,137,A Court of Thorns and Roses,Positive,"Well written, though schematic.",,,opinions_SW.csv
3738,138,A Court of Thorns and Roses,Positive,Fantastic debut of a new series.,,,opinions_SW.csv
3739,139,A Court of Thorns and Roses,Positive,"Rhysand stole the show, even though he was barely there.",,,opinions_SW.csv
3740,140,A Court of Thorns and Roses,Neutral,Average. There are better ones in this genre.,,,opinions_SW.csv
3741,141,A Court of Thorns and Roses,Positive,"Recommend, recommend, recommend!",,,opinions_SW.csv
3742,142,A Court of Thorns and Roses,Positive,Very mature fantasy.,,,opinions_SW.csv
3743,143,A Court of Thorns and Roses,Positive,"Sometimes descriptions are too lengthy, but overall a plus.",,,opinions_SW.csv
3744,144,A Court of Thorns and Roses,Positive,I also bought the paper version to have on the shelf.,,,opinions_SW.csv
3745,145,A Court of Thorns and Roses,Negative,Graphomania.,,,opinions_SW.csv
3746,146,A Court of Thorns and Roses,Positive,Pure magic.,,,opinions_SW.csv
3747,147,A Court of Thorns and Roses,Positive,Can't wait to reach for A Court of Mist and Fury.,,,opinions_SW.csv
3748,148,A Court of Thorns and Roses,Positive,"Cool atmosphere, a bit dark.",,,opinions_SW.csv
3749,149,A Court of Thorns and Roses,Neutral,Feyra annoyed me with her stubbornness.,,,opinions_SW.csv
3750,150,A Court of Thorns and Roses,Positive,Great escape from everyday life.,,,opinions_SW.csv
3751,151,A Court of Thorns and Roses,Positive,This book has that 'something'.,,,opinions_SW.csv
3752,152,A Court of Thorns and Roses,Negative,"Weak dialogues, artificial problems.",,,opinions_SW.csv
3753,153,A Court of Thorns and Roses,Positive,One of my favorite fantasy series.,,,opinions_SW.csv
3754,154,A Court of Thorns and Roses,Positive,I really liked the curse plot.,,,opinions_SW.csv
3755,155,A Court of Thorns and Roses,Positive,Solid 4/5. Had a good time.,,,opinions_SW.csv
3756,156,A Court of Thorns and Roses,Positive,Amazing chemistry and tension.,,,opinions_SW.csv
3757,157,A Court of Thorns and Roses,Neutral,"Drags a bit, but bearable.",,,opinions_SW.csv
3758,158,A Court of Thorns and Roses,Positive,Must have for S.J. Maas fans.,,,opinions_SW.csv
3759,159,A Court of Thorns and Roses,Positive,Bought the whole series immediately and I don't regret it.,,,opinions_SW.csv
3760,160,A Court of Thorns and Roses,Negative,Don't understand the hype. Boredom.,,,opinions_SW.csv
3761,161,A Court of Thorns and Roses,Positive,Greatly created supporting characters.,,,opinions_SW.csv
3762,162,A Court of Thorns and Roses,Positive,Very emotional reading.,,,opinions_SW.csv
3763,163,A Court of Thorns and Roses,Positive,"Interesting world, though the map is a bit small.",,,opinions_SW.csv
3764,164,A Court of Thorns and Roses,Positive,I love this vibe!,,,opinions_SW.csv
3765,165,A Court of Thorns and Roses,Neutral,"Okay for teenagers, a bit naive for older ones.",,,opinions_SW.csv
3766,166,A Court of Thorns and Roses,Positive,Beautiful story about sacrifice.,,,opinions_SW.csv
3767,167,A Court of Thorns and Roses,Positive,I couldn't stop reading.,,,opinions_SW.csv
3768,168,A Court of Thorns and Roses,Negative,Too predictable. You know how it ends right away.,,,opinions_SW.csv
3769,169,A Court of Thorns and Roses,Positive,Pure magic.,,,opinions_SW.csv
3770,170,A Court of Thorns and Roses,Positive,Best book of this month.,,,opinions_SW.csv
3771,171,A Court of Thorns and Roses,Positive,Good start to the series.,,,opinions_SW.csv
3772,172,A Court of Thorns and Roses,Positive,Maas knows how to write like no one else.,,,opinions_SW.csv
3773,173,A Court of Thorns and Roses,Neutral,"So-so, to read on the train.",,,opinions_SW.csv
3774,174,A Court of Thorns and Roses,Positive,"I love the Amarantha plot, great villain.",,,opinions_SW.csv
3775,175,A Court of Thorns and Roses,Positive,"10/10, recommend to everyone.",,,opinions_SW.csv
3776,176,A Court of Thorns and Roses,Negative,Didn't make it to the end.,,,opinions_SW.csv
3777,177,A Court of Thorns and Roses,Positive,"Wonderful, fairy-tale atmosphere.",,,opinions_SW.csv
3778,178,A Court of Thorns and Roses,Positive,The scenes Under the Mountain were amazing!,,,opinions_SW.csv
3779,179,A Court of Thorns and Roses,Positive,"A bit too much romance, too little fighting, but ok.",,,opinions_SW.csv
